reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,3,6,27,2,41.82402529998217,,41.81154549997882,41.82402529998217,42.82429209997645,42.82429209997645,42.82429209997645,43.19280920000165,t,0.3600536000158172,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,4,0,28,1,43.2072006999806,,43.193824599991785,43.2072006999806,44.20739699999103,44.20739699999103,44.20739699999103,44.74265489997924,l,0.5217021999997087,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,4,1,29,5,44.756698999990476,,44.74382059997879,44.756698999990476,45.75682280000183,45.75682280000183,45.75682280000183,46.14325480000116,l,0.37085279999882914,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,4,2,30,2,46.15658159999293,,46.14442430000054,46.15658159999293,47.156627799995476,47.156627799995476,47.156627799995476,47.57544600000256,t,0.4147198999999091,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,4,3,31,6,47.58946339998511,,47.57638260000385,47.58946339998511,48.589184499986004,48.589184499986004,48.589184499986004,48.973971500003245,l,0.37558669998543337,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,4,4,32,0,48.989168100000825,,48.974685299996054,48.989168100000825,49.98940059999586,49.98940059999586,49.98940059999586,50.34144649998052,t,0.33573059999616817,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,4,5,33,3,50.35577840000042,,50.342972199985525,50.35577840000042,51.355781899997965,51.355781899997965,51.355781899997965,51.67503359998227,t,0.30964169997605495,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,4,6,34,4,51.688432900002226,,51.676135999994585,51.688432900002226,52.6889291999978,52.6889291999978,52.6889291999978,53.041577800002415,l,0.3449222999915946,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,5,0,35,2,53.054953299986664,,53.04302959999768,53.054953299986664,54.054923599993344,54.054923599993344,54.054923599993344,54.37511870000162,l,0.3049616999924183,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,5,1,36,3,54.388083700003335,,54.37609750000411,54.388083700003335,55.38809510000283,55.38809510000283,55.38809510000283,55.52358089998597,l,0.1303153999906499,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,5,2,37,5,55.53783939999994,,55.524476399994455,55.53783939999994,56.53804329998093,56.53804329998093,56.53804329998093,56.94072129999404,l,0.3847012000042014,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,5,3,38,0,56.95422250000411,,56.941689100000076,56.95422250000411,57.954055099980906,57.954055099980906,57.954055099980906,57.973853799980134,t,0.017264299996895716,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,5,4,39,4,57.98724669998046,,57.97477010000148,57.98724669998046,58.98747359999106,58.98747359999106,58.98747359999106,59.17310099999304,l,0.1685886999766808,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,5,5,40,1,59.18701429999783,,59.17408379999688,59.18701429999783,60.18726159998914,60.18726159998914,60.18726159998914,60.422497399995336,t,0.22993900001165457,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,5,6,41,6,60.436948199989274,,60.42348519997904,60.436948199989274,61.43653529998846,61.43653529998846,61.43653529998846,61.70489299998735,l,0.25439420001930557,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,6,0,42,4,61.719704499992076,,61.70580569998128,61.719704499992076,62.71998809999786,62.71998809999786,62.71998809999786,62.95409949999885,t,None,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,6,1,43,1,62.96948309999425,,62.95492389998981,62.96948309999425,63.96938019999652,63.96938019999652,63.96938019999652,64.52213959998335,t,0.5366842999937944,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,6,2,44,2,64.53604629999609,,64.52319089998491,64.53604629999609,65.53618909997749,65.53618909997749,65.53618909997749,66.23760490000132,l,0.6967528999957722,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,6,3,45,3,66.2520697999862,,66.2384255999932,66.2520697999862,67.25217120000161,67.25217120000161,67.25217120000161,67.45433009997942,l,0.1890787000011187,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,6,4,46,5,67.46873140000389,,67.45522709999932,67.46873140000389,68.46850149999955,68.46850149999955,68.46850149999955,68.68612499997835,l,0.20738170002005063,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,6,5,47,0,68.70129379999707,,68.68673709998257,68.70129379999707,69.7017935999902,69.7017935999902,69.7017935999902,69.78806219997932,t,0.07780780000030063,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,6,6,48,6,69.8013850999996,,69.7890492999868,69.8013850999996,70.80178320000414,70.80178320000414,70.80178320000414,71.2713818999764,t,0.46564159999252297,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,7,0,49,6,71.28462789999321,,71.27300329998252,71.28462789999321,72.28481169999577,72.28481169999577,72.28481169999577,72.77037759998348,t,0.4801885000197217,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,7,1,50,2,72.78411159999087,,72.77130910000415,72.78411159999087,73.78418759998749,73.78418759998749,73.78418759998749,75.2023909999989,l,1.403521100000944,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,7,2,51,5,75.21683059999486,,75.203263399977,75.21683059999486,76.21711189998314,76.21711189998314,76.21711189998314,76.31948879998527,l,0.08756749998428859,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,7,3,52,3,76.33327589998953,,76.32066999998642,76.33327589998953,77.33353309999802,77.33353309999802,77.33353309999802,77.41927909999504,t,0.0695897999976296,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,7,4,53,4,77.43299770000158,,77.42024769997806,77.43299770000158,78.43317000000388,78.43317000000388,78.43317000000388,78.66920769997523,l,0.22815879998961464,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,7,5,54,0,78.68295719998423,,78.67031389998738,78.68295719998423,79.68290289997822,79.68290289997822,79.68290289997822,79.9181883999845,t,0.2306807999848388,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,7,6,55,1,79.93275529998937,,79.91908919997513,79.93275529998937,80.93252750000102,80.93252750000102,80.93252750000102,81.21814049998648,l,0.2755862000049092,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,8,0,56,6,81.23239499999909,,81.21895499998936,81.23239499999909,82.23242949999985,82.23242949999985,82.23242949999985,82.2681550999987,t,0.031388500006869435,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,8,1,57,1,82.28212289998191,,82.26922269997885,82.28212289998191,83.28220499999588,83.28220499999588,83.28220499999588,83.3676011999778,l,0.07640579997678287,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,8,2,58,2,83.38196400000015,,83.3686254999775,83.38196400000015,84.38196549998247,84.38196549998247,84.38196549998247,84.8511831999931,t,0.46281789999920875,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,8,3,59,0,84.8646775999805,,84.85279529998661,84.8646775999805,85.86473199998727,85.86473199998727,85.86473199998727,86.15053919999627,t,0.280149900005199,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,8,4,60,5,86.16456189999008,,86.15154669998446,86.16456189999008,87.16435659999843,87.16435659999843,87.16435659999843,87.43400239999755,l,0.2676592000061646,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,8,5,61,4,87.4476197999902,,87.43482129997574,87.4476197999902,88.44787629999337,88.44787629999337,88.44787629999337,88.69998479998321,t,0.23748509999131784,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,8,6,62,3,88.71384109999053,,88.70089779997943,88.71384109999053,89.71426919999067,89.71426919999067,89.71426919999067,90.13316289999057,t,0.4060458999883849,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,9,0,63,0,90.14717240000027,,90.13400130000082,90.14717240000027,91.14696479999111,91.14696479999111,91.14696479999111,91.44977159998962,t,0.2955128000176046,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,9,1,64,2,91.46358769998187,,91.45067239998025,91.46358769998187,92.46362120000413,92.46362120000413,92.46362120000413,92.53193800000008,l,0.053182800009381026,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,9,2,65,5,92.54666520000319,,92.5327655999863,92.54666520000319,93.54670559999067,93.54670559999067,93.54670559999067,93.69920819997787,l,0.1493721999868285,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,9,3,66,6,93.71310739999171,,93.70007289998466,93.71310739999171,94.71321749998606,94.71321749998606,94.71321749998606,94.76535239999066,l,0.04839069998706691,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,9,4,67,4,94.7795004999789,,94.76625580000109,94.7795004999789,95.77959279998322,95.77959279998322,95.77959279998322,96.28200899998774,l,0.4878829999943264,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,9,5,68,3,96.29587039997568,,96.28296240000054,96.29587039997568,97.29576119998819,97.29576119998819,97.29576119998819,97.46510469997884,l,None,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,9,6,69,1,97.4789349999919,,97.4661924999964,97.4789349999919,98.4793349999818,98.4793349999818,98.4793349999818,98.54718839999987,t,0.05358779997914098,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,10,0,70,2,98.5620762000035,,98.54790149998735,98.5620762000035,99.56229939998593,99.56229939998593,99.56229939998593,99.64851669999189,t,0.08036960000754334,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,10,1,71,3,99.66186069999821,,99.65038359997561,99.66186069999821,100.66206750000129,100.66206750000129,100.66206750000129,103.79725309999776,t,3.1244635000184644,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,10,2,72,4,103.81095499999356,,103.79817169997841,103.81095499999356,104.81085959999473,104.81085959999473,104.81085959999473,105.84745719999773,l,1.027056699997047,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,10,3,73,1,105.86040849998244,,105.84846690000268,105.86040849998244,106.86049199997797,106.86049199997797,106.86049199997797,107.33007029999862,l,0.45926579998922534,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,10,4,74,6,107.3434711000009,,107.33099609997589,107.3434711000009,108.34368269998231,108.34368269998231,108.34368269998231,108.43085799997789,t,0.08309229998849332,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,10,5,75,0,108.44306689998484,,108.43244269999559,108.44306689998484,109.44369919999735,109.44369919999735,109.44369919999735,109.79667749998043,t,0.3391138000006322,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,10,6,76,5,109.80971750000026,,109.79771129999426,109.80971750000026,110.80947039998136,110.80947039998136,110.80947039998136,111.09630939998897,t,0.2776669000159018,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,11,0,77,6,111.1095623000001,,111.0973511999764,111.1095623000001,112.10948230000213,112.10948230000213,112.10948230000213,112.3289461999957,l,0.20557400002144277,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,11,1,78,2,112.3423326999764,,112.32998519999092,112.3423326999764,113.34267359998194,113.34267359998194,113.34267359998194,113.47831299999962,l,0.11996859998907894,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,11,2,79,5,113.49221299999044,,113.47928989998763,113.49221299999044,114.49220149999019,114.49220149999019,114.49220149999019,114.59531049997895,l,0.09293290000641719,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,11,3,80,0,114.60856329998933,,114.59643649999634,114.60856329998933,115.60863869998138,115.60863869998138,115.60863869998138,115.89499189998605,l,0.27666460000909865,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,11,4,81,3,115.90844259998994,,115.89599629997974,115.90844259998994,116.90866129999631,116.90866129999631,116.90866129999631,117.04515619997983,t,0.13127800001529977,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,11,5,82,1,117.05830839998089,,117.0463163999957,117.05830839998089,118.05845839998801,118.05845839998801,118.05845839998801,118.5442747999914,l,0.4805349000089336,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,11,6,83,4,118.55789349999395,,118.54516270000022,118.55789349999395,119.55797359999269,119.55797359999269,119.55797359999269,119.69394629998715,l,0.1187789999821689,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,12,0,84,2,119.70748679997632,,119.69535359999281,119.70748679997632,120.70740579999983,120.70740579999983,120.70740579999983,120.87492349999957,l,0.15917960001388565,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
11,30,7,12,1,85,0,120.89073189999908,,120.87535809999099,120.89073189999908,121.89108589998796,121.89108589998796,121.89108589998796,121.927245400002,t,0.018073399987770244,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,12,2,86,3,121.94069729998591,,121.92843509998056,121.94069729998591,122.94035940000322,122.94035940000322,122.94035940000322,122.99326229997678,l,0.04425710000214167,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,12,3,87,1,123.00700749998214,,122.99420239997562,123.00700749998214,124.00675329999649,124.00675329999649,124.00675329999649,124.60905109997839,t,0.592128699994646,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,12,4,88,4,124.62315129998024,,124.6099159999867,124.62315129998024,125.62328369999886,125.62328369999886,125.62328369999886,125.775201499986,l,0.14545999999972992,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
78,80,162,12,5,89,6,125.78957759999321,,125.77593929998693,125.78957759999321,126.7897004999977,126.7897004999977,126.7897004999977,126.9087523999915,l,0.11484519997611642,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
67,75,119,12,6,90,5,126.92265569997835,,126.90954529997543,126.92265569997835,127.92264129998512,127.92264129998512,127.92264129998512,128.10754129997804,l,0.17874470000970177,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
49,60,89,13,0,91,4,128.1225164999778,,128.10833059999277,128.1225164999778,129.1222419999831,129.1222419999831,129.1222419999831,129.62459500000114,l,0.4926941000157967,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
27,50,21,13,1,92,2,129.63867489999393,,129.6256022999878,129.63867489999393,130.63893539999845,130.63893539999845,130.63893539999845,131.04228059999878,t,0.3991280999907758,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
40,55,62,13,2,93,3,131.0552228000015,,131.04332609998528,131.0552228000015,132.05523889997858,132.05523889997858,132.05523889997858,132.27484979998553,l,0.21151250001275912,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
15,35,13,13,3,94,1,132.28843649997725,,132.27584539999953,132.28843649997725,133.28847989998758,133.28847989998758,133.28847989998758,133.67424579997896,t,0.3682021999848075,None,973762,001,2024-11-18_11h15.00.697,Delay Discounting Task,2024.1.5,None,2024-11-18 11h15.05.978770 +0530,
